transaction_id,usuario_id,fecha,descripcion,monto,moneda,categoria,recurrente,medio_pago
TX003078,USR0045,2025-07-16,Servicio de internet,284.07,USD,Servicios,Sí,Pago con QR
TX003000,USR0017,2026-04-28,Videojuego,34.47,USD,Ocio,No,Tarjeta de crédito
TX004473,USR0029,2025-11-18,Ajuste de cuenta,500,USD,Otros,No,Tarjeta de débito
TX002108,USR0061,2026-05-16,Clases particulares,246.87,USD,Educación,Sí,Billetera virtual
TX004178,USR0077,2025-07-28,Gasto eventual,500,USD,Otros,No,Débito automático
TX003521,USR0082,2025-10-21,Compra de ropa,353.02,USD,Compras,No,Tarjeta de débito
TX001036,USR0011,2026-06-27,Consulta médica,95.83,USD,Salud,No,Billetera virtual
TX001329,USR0021,2026-07-14,Odontología,309.94,USD,Salud,No,Tarjeta de débito
TX001114,USR0032,2025-09-15,Seguro de salud,74.03,USD,Salud,Sí,Efectivo
TX004342,USR0029,2025-08-16,Gasto eventual,16.59,USD,Otros,No,Transferencia bancaria
TX000353,USR0078,2026-05-03,Carnicería,145.54,USD,Alimentación,No,Tarjeta de débito
TX002735,USR0005,2025-11-05,Entrada de cine,37.62,USD,Ocio,No,Pago con QR
TX000376,USR0058,2026-01-17,Almuerzo,48.37,USD,Alimentación,No,Tarjeta de débito
TX001108,USR0024,2025-12-24,Seguro de salud,24.41,USD,Salud,Sí,Billetera virtual
TX000201,USR0049,2025-10-08,Panadería,21.14,USD,Alimentación,No,Transferencia bancaria
TX000128,USR0098,2025-10-27,Compra en supermercado,147.4,USD,Alimentación,No,Efectivo
TX000817,USR0011,2025-12-31,Pasaje de tren,93.8,USD,Transporte,No,Débito automático
TX001437,USR0049,2026-02-17,Estudio médico,27.42,USD,Salud,No,Pago con QR
TX003699,USR0072,2025-07-14,Compra de tecnología,528.52,USD,Compras,No,Pago con QR
TX001595,USR0053,2025-08-24,Servicio de limpieza,431.11,USD,Vivienda,Sí,Tarjeta de débito
TX002029,USR0013,2026-05-27,Cuota educativa,1000,USD,Educación,Sí,Pago con QR
TX000220,USR0093,2026-07-10,Panadería,96.6,USD,Alimentación,No,Transferencia bancaria
TX001741,USR0025,2026-01-23,Materiales de construcción,1969.27,USD,Vivienda,No,Tarjeta de crédito
TX004138,USR0093,2025-11-25,Comisión bancaria,272.46,USD,Otros,No,Tarjeta de crédito
TX001182,USR0047,2026-06-07,Estudio médico,232.9,USD,Salud,Sí,Transferencia bancaria
TX000114,USR0034,2026-02-23,Cena,55.43,USD,Alimentación,Sí,Débito automático
TX001670,USR0074,2025-12-05,Expensas,1829.83,USD,Vivienda,Sí,Tarjeta de crédito
TX003361,USR0050,2026-04-10,Servicio de televisión,400,USD,Servicios,Sí,Billetera virtual
TX000865,USR0024,2025-08-12,Pasaje de autobús,88.92,USD,Transporte,No,Efectivo
TX002024,USR0015,2025-12-05,Material de estudio,140.0,USD,Educación,No,Débito automático
TX001913,USR0100,2026-06-11,Materiales de construcción,397.17,USD,Vivienda,No,Billetera virtual
TX003045,USR0052,2025-09-23,Agua,37.74,USD,Servicios,Sí,Tarjeta de débito
TX001762,USR0088,2026-02-05,Seguro del hogar,870.38,USD,Vivienda,Sí,Pago con QR
TX003550,USR0010,2025-12-09,Compra de accesorios,100.29,USD,Compras,No,Efectivo
TX003494,USR0087,2026-07-01,Telefonía móvil,229.98,USD,Servicios,Sí,Efectivo
TX003379,USR0026,2026-06-17,Servicio de mantenimiento,400,USD,Servicios,No,Transferencia bancaria
TX000678,USR0034,2026-05-23,Taxi,15.28,USD,Transporte,No,Tarjeta de débito
TX000603,USR0028,2026-01-08,Estacionamiento,148.81,USD,Transporte,No,Débito automático
TX000903,USR0043,2025-12-10,Carga de tarjeta de transporte,9.61,USD,Transporte,No,Billetera virtual
TX002338,USR0081,2026-03-31,Certificación profesional,1000,USD,Educación,No,Tarjeta de débito
TX002423,USR0041,2025-08-29,Clases particulares,401.58,USD,Educación,No,Efectivo
TX004310,USR0068,2026-01-09,Ajuste de cuenta,118.72,USD,Otros,No,Tarjeta de débito
TX002448,USR0016,2025-07-22,Certificación profesional,1000,USD,Educación,Sí,Tarjeta de crédito
TX004354,USR0072,2025-08-01,Pago extraordinario,500,USD,Otros,No,Billetera virtual
TX000141,USR0096,2026-04-17,Restaurante,5,USD,Alimentación,No,Débito automático
TX004311,USR0054,2025-08-18,Transferencia personal,253.33,USD,Otros,No,Tarjeta de débito
TX001600,USR0075,2025-07-31,Materiales de construcción,1862.13,USD,Vivienda,No,Pago con QR
TX001790,USR0082,2026-07-02,Compra de muebles,213.05,USD,Vivienda,No,Débito automático
TX002613,USR0033,2025-10-23,Concierto,42.11,USD,Ocio,No,Efectivo
TX002218,USR0051,2026-01-25,Certificación profesional,1000,USD,Educación,No,Transferencia bancaria
TX003406,USR0073,2026-01-30,Servicio de mantenimiento,173.24,USD,Servicios,No,Pago con QR
TX001809,USR0062,2026-05-09,Reparación de electrodoméstico,138.25,USD,Vivienda,No,Tarjeta de crédito
TX003503,USR0064,2026-01-06,Compra para mascotas,317.03,USD,Compras,No,Débito automático
TX003880,USR0092,2026-07-06,Compra de tecnología,321.06,USD,Compras,No,Tarjeta de crédito
TX003973,USR0016,2026-01-08,Compra por internet,695.12,USD,Compras,No,Débito automático
TX000113,USR0082,2025-08-11,Verdulería,146.05,USD,Alimentación,No,Tarjeta de débito
TX000402,USR0077,2026-05-07,Cena,7.49,USD,Alimentación,No,Efectivo
TX002357,USR0090,2025-12-19,Certificación profesional,618.34,USD,Educación,No,Transferencia bancaria
TX000864,USR0089,2026-07-03,Pasaje de tren,47.55,USD,Transporte,Sí,Tarjeta de débito
TX003993,USR0013,2026-05-05,Compra de herramientas,1000,USD,Compras,No,Débito automático
TX003596,USR0047,2025-07-20,Compra de ropa,323.03,USD,Compras,No,Tarjeta de crédito
TX004097,USR0085,2025-10-21,Retiro de efectivo,291.35,USD,Otros,No,Efectivo
TX003072,USR0091,2025-08-20,Telefonía móvil,31.42,USD,Servicios,Sí,Efectivo
TX001693,USR0067,2026-01-28,Expensas,288.56,USD,Vivienda,Sí,Transferencia bancaria
TX000701,USR0052,2026-03-05,Combustible,38.24,USD,Transporte,No,Débito automático
TX002491,USR0078,2026-05-10,Cuota educativa,191.16,USD,Educación,Sí,Efectivo
TX002943,USR0065,2026-03-10,Hobby,242.34,USD,Ocio,No,Billetera virtual
TX002048,USR0007,2025-12-30,Inscripción a curso,928.39,USD,Educación,No,Tarjeta de crédito
TX001301,USR0024,2026-06-05,Medicamentos,164.85,USD,Salud,No,Tarjeta de crédito
TX000433,USR0086,2026-01-14,Verdulería,200,USD,Alimentación,Sí,Billetera virtual
TX002000,USR0073,2026-04-16,Materiales de construcción,1007.74,USD,Vivienda,No,Débito automático
TX000140,USR0071,2026-01-07,Comida a domicilio,24.98,USD,Alimentación,No,Tarjeta de crédito
TX000583,USR0051,2025-12-15,Taxi,125.6,USD,Transporte,No,Efectivo
TX004039,USR0036,2025-10-15,Ajuste de cuenta,220.84,USD,Otros,Sí,Débito automático
TX003087,USR0079,2025-07-24,Servicio de internet,141.83,USD,Servicios,Sí,Débito automático
TX003378,USR0066,2025-09-20,Electricidad,66.92,USD,Servicios,Sí,Efectivo
TX003606,USR0073,2025-10-26,Compra de tecnología,173.74,USD,Compras,Sí,Débito automático
TX003262,USR0048,2025-09-02,Servicio de mantenimiento,400,USD,Servicios,Sí,Tarjeta de débito
TX003559,USR0011,2026-04-16,Compra de calzado,369.88,USD,Compras,Sí,Billetera virtual
TX001324,USR0100,2025-08-29,Consulta médica,27.07,USD,Salud,No,Pago con QR
TX000836,USR0055,2025-11-02,Taxi,99.72,USD,Transporte,No,Efectivo
TX003927,USR0004,2025-08-09,Compra de ropa,723.62,USD,Compras,No,Tarjeta de crédito
TX001219,USR0043,2026-06-22,Farmacia,195.03,USD,Salud,No,Efectivo
TX000585,USR0016,2025-10-12,Peaje,88.6,USD,Transporte,No,Efectivo
TX003938,USR0014,2025-09-27,Compra de electrodoméstico,311.15,USD,Compras,No,Transferencia bancaria
TX004452,USR0008,2025-12-17,Otro gasto,211.54,USD,Otros,No,Débito automático
TX000164,USR0087,2025-11-26,Restaurante,200,USD,Alimentación,No,Efectivo
TX001915,USR0062,2026-05-28,Seguro del hogar,2000,USD,Vivienda,Sí,Débito automático
TX002799,USR0056,2025-12-05,Parque recreativo,80.14,USD,Ocio,No,Tarjeta de débito
TX001889,USR0038,2025-09-28,Hipoteca,1997.79,USD,Vivienda,Sí,Transferencia bancaria
TX003641,USR0066,2025-10-17,Compra para mascotas,384.06,USD,Compras,No,Pago con QR
TX004156,USR0017,2025-10-30,Compra no identificada,500,USD,Otros,No,Efectivo
TX000671,USR0034,2025-10-21,Pasaje de tren,164.1,USD,Transporte,No,Efectivo
TX003170,USR0023,2025-07-26,Pago de impuestos,35.65,USD,Servicios,No,Efectivo
TX004350,USR0007,2026-04-03,Otro gasto,500,USD,Otros,No,Transferencia bancaria
TX003658,USR0047,2025-12-14,Compra de herramientas,444.5,USD,Compras,No,Transferencia bancaria
TX004370,USR0027,2026-07-07,Compra no identificada,495.52,USD,Otros,No,Débito automático
TX003978,USR0008,2025-08-23,Compra de cosmética,1000,USD,Compras,No,Tarjeta de crédito
TX004140,USR0070,2026-03-17,Donación,254.23,USD,Otros,Sí,Transferencia bancaria
TX000534,USR0059,2026-05-19,Combustible,63.89,USD,Transporte,No,Billetera virtual
TX001945,USR0058,2026-06-30,Servicio de limpieza,1242.93,USD,Vivienda,No,Billetera virtual
TX003933,USR0013,2025-08-23,Artículos personales,751.67,USD,Compras,No,Débito automático
TX002728,USR0073,2025-08-26,Parque recreativo,11.38,USD,Ocio,No,Tarjeta de débito
TX004284,USR0055,2025-11-23,Transferencia personal,491.58,USD,Otros,No,Débito automático
TX002646,USR0020,2026-03-18,Parque recreativo,84.58,USD,Ocio,No,Billetera virtual
TX001126,USR0094,2025-07-26,Seguro de salud,360.9,USD,Salud,Sí,Tarjeta de crédito
TX002639,USR0073,2026-01-07,Servicio de streaming,180.88,USD,Ocio,Sí,Efectivo
TX001641,USR0100,2026-02-21,Servicio de limpieza,807.86,USD,Vivienda,No,Billetera virtual
TX002245,USR0002,2026-04-11,Clases particulares,1000,USD,Educación,No,Transferencia bancaria
TX003774,USR0049,2025-09-28,Compra por internet,157.16,USD,Compras,No,Billetera virtual
TX003779,USR0083,2026-05-09,Compra de cosmética,225.93,USD,Compras,No,Tarjeta de débito
TX002712,USR0043,2026-07-10,Hobby,115.73,USD,Ocio,No,Pago con QR
TX001549,USR0023,2026-02-13,Alquiler,714.6,USD,Vivienda,Sí,Tarjeta de crédito
TX003703,USR0035,2026-01-02,Compra por internet,728.74,USD,Compras,Sí,Transferencia bancaria
TX001099,USR0097,2026-03-11,Odontología,64.6,USD,Salud,No,Tarjeta de crédito
TX001870,USR0066,2025-08-31,Hipoteca,210.15,USD,Vivienda,Sí,Pago con QR
TX003169,USR0017,2025-08-22,Telefonía fija,250.83,USD,Servicios,Sí,Billetera virtual
TX001695,USR0084,2026-03-27,Materiales de construcción,724.96,USD,Vivienda,No,Transferencia bancaria
TX003770,USR0023,2025-08-21,Compra por internet,203.56,USD,Compras,No,Pago con QR
TX001214,USR0043,2025-08-19,Farmacia,273.44,USD,Salud,No,Tarjeta de débito
TX000015,USR0100,2026-06-21,Restaurante,114.01,USD,Alimentación,No,Tarjeta de crédito
TX001750,USR0016,2025-09-12,Materiales de construcción,69.71,USD,Vivienda,No,Tarjeta de crédito
TX001559,USR0065,2026-06-04,Reparación del hogar,212.22,USD,Vivienda,No,Pago con QR
TX001281,USR0045,2026-06-27,Estudio médico,171.51,USD,Salud,No,Tarjeta de crédito
TX003573,USR0021,2025-08-06,Compra de calzado,267.87,USD,Compras,No,Débito automático
TX003889,USR0069,2025-11-02,Compra de herramientas,338.05,USD,Compras,No,Pago con QR
TX003345,USR0079,2026-02-17,Telefonía móvil,295.83,USD,Servicios,Sí,Débito automático
TX000524,USR0074,2026-07-06,Estacionamiento,180,USD,Transporte,No,Efectivo
TX003351,USR0046,2026-02-12,Electricidad,400,USD,Servicios,Sí,Efectivo
TX003560,USR0043,2025-10-30,Compra de tecnología,490.09,USD,Compras,No,Efectivo
TX003898,USR0100,2025-11-05,Compra de calzado,439.35,USD,Compras,No,Transferencia bancaria
TX001389,USR0065,2025-12-16,Seguro de salud,287.43,USD,Salud,Sí,Transferencia bancaria
TX003017,USR0092,2025-10-29,Gas,188.22,USD,Servicios,Sí,Billetera virtual
TX004234,USR0096,2026-06-05,Donación,222.81,USD,Otros,No,Pago con QR
TX002935,USR0084,2026-03-27,Concierto,159.17,USD,Ocio,No,Efectivo
TX003027,USR0067,2026-05-02,Servicio de televisión,206.77,USD,Servicios,Sí,Efectivo
TX003092,USR0087,2026-05-08,Pago de impuestos,207.11,USD,Servicios,No,Débito automático
TX001560,USR0046,2025-12-11,Compra de muebles,877.86,USD,Vivienda,No,Billetera virtual
TX004389,USR0003,2025-07-25,Retiro de efectivo,442.89,USD,Otros,No,Efectivo
TX003171,USR0097,2025-08-24,Servicio de seguridad,162.2,USD,Servicios,No,Pago con QR
TX002628,USR0001,2025-07-29,Suscripción de música,300,USD,Ocio,No,Tarjeta de débito
TX001727,USR0076,2026-07-08,Expensas,1287.88,USD,Vivienda,Sí,Tarjeta de débito
TX003320,USR0089,2025-12-05,Telefonía fija,351.83,USD,Servicios,Sí,Pago con QR
TX002112,USR0079,2025-10-31,Curso online,311.24,USD,Educación,No,Billetera virtual
TX003580,USR0022,2025-11-29,Compra de tecnología,568.69,USD,Compras,No,Pago con QR
TX002866,USR0008,2026-06-26,Salida recreativa,72.3,USD,Ocio,No,Tarjeta de débito
TX004230,USR0073,2026-05-16,Cargo administrativo,296.62,USD,Otros,No,Transferencia bancaria
TX003178,USR0035,2026-04-03,Servicio de seguridad,400,USD,Servicios,Sí,Pago con QR
TX003572,USR0029,2026-02-28,Compra de accesorios,211.2,USD,Compras,No,Tarjeta de débito
TX003964,USR0080,2026-03-02,Compra de calzado,122.6,USD,Compras,Sí,Transferencia bancaria
TX004438,USR0096,2025-09-30,Ajuste de cuenta,255.52,USD,Otros,No,Efectivo
TX000328,USR0034,2025-09-19,Restaurante,200,USD,Alimentación,No,Tarjeta de crédito
TX002843,USR0022,2026-04-08,Concierto,128.15,USD,Ocio,No,Transferencia bancaria
TX001694,USR0056,2026-04-03,Hipoteca,798.12,USD,Vivienda,Sí,Tarjeta de débito
TX002610,USR0015,2025-09-07,Evento cultural,239.78,USD,Ocio,No,Transferencia bancaria
TX001517,USR0054,2026-03-05,Alquiler,1002.73,USD,Vivienda,Sí,Tarjeta de débito
TX004067,USR0014,2026-06-25,Otro gasto,248.9,USD,Otros,No,Débito automático
TX000937,USR0087,2025-08-28,Mantenimiento del vehículo,138.38,USD,Transporte,No,Débito automático
TX003702,USR0090,2026-03-04,Compra de cosmética,1000,USD,Compras,No,Pago con QR
TX002288,USR0096,2026-04-24,Clases particulares,607.28,USD,Educación,No,Billetera virtual
TX001879,USR0007,2025-08-27,Compra de muebles,1587.73,USD,Vivienda,Sí,Tarjeta de débito
TX003496,USR0021,2026-04-14,Servicio de mantenimiento,138.65,USD,Servicios,Sí,Tarjeta de débito
TX002576,USR0021,2026-03-09,Salida recreativa,83.55,USD,Ocio,Sí,Billetera virtual
TX003688,USR0054,2025-11-20,Compra de calzado,400.84,USD,Compras,No,Tarjeta de crédito
TX003293,USR0036,2026-03-25,Agua,72.95,USD,Servicios,Sí,Efectivo
TX004303,USR0040,2026-05-19,Transferencia personal,277.84,USD,Otros,No,Débito automático
TX002563,USR0066,2025-12-26,Actividad recreativa,80.67,USD,Ocio,No,Pago con QR
TX003124,USR0017,2025-10-27,Agua,400,USD,Servicios,Sí,Transferencia bancaria
TX002444,USR0064,2026-07-14,Certificación profesional,359.83,USD,Educación,No,Tarjeta de crédito
TX004213,USR0047,2026-04-10,Gasto eventual,356.56,USD,Otros,Sí,Billetera virtual
TX002816,USR0074,2025-09-19,Videojuego,300,USD,Ocio,Sí,Efectivo
TX003911,USR0034,2025-12-20,Compra de calzado,76.91,USD,Compras,No,Pago con QR
TX004092,USR0005,2025-08-12,Cargo administrativo,150.74,USD,Otros,No,Débito automático
TX001609,USR0048,2025-08-10,Reparación de electrodoméstico,204.03,USD,Vivienda,No,Transferencia bancaria
TX002104,USR0084,2025-09-30,Papelería,329.22,USD,Educación,No,Tarjeta de crédito
TX000734,USR0047,2025-09-09,Taxi,122.4,USD,Transporte,Sí,Billetera virtual
TX001930,USR0033,2026-06-10,Alquiler,1200.17,USD,Vivienda,Sí,Tarjeta de crédito
TX002630,USR0099,2025-11-15,Actividad recreativa,170.94,USD,Ocio,No,Tarjeta de débito
TX003141,USR0053,2025-10-23,Telefonía fija,207.49,USD,Servicios,Sí,Débito automático
TX002565,USR0056,2026-01-12,Actividad recreativa,294.9,USD,Ocio,No,Efectivo
TX000186,USR0059,2025-09-21,Restaurante,175.8,USD,Alimentación,No,Pago con QR
TX004214,USR0084,2025-10-23,Compra no identificada,22.62,USD,Otros,No,Débito automático
TX002609,USR0031,2026-01-27,Hobby,122.52,USD,Ocio,No,Billetera virtual
TX002371,USR0034,2026-01-02,Plataforma educativa,917.81,USD,Educación,Sí,Tarjeta de crédito
TX003681,USR0052,2025-12-02,Compra de accesorios,518.22,USD,Compras,No,Tarjeta de crédito
TX004032,USR0067,2026-06-08,Pago extraordinario,41.81,USD,Otros,No,Pago con QR
TX000667,USR0080,2026-01-19,Pasaje de tren,166.36,USD,Transporte,No,Tarjeta de débito
TX002333,USR0089,2026-06-22,Curso online,316.31,USD,Educación,Sí,Tarjeta de débito
TX003193,USR0011,2026-03-29,Pago de impuestos,154.73,USD,Servicios,No,Débito automático
TX002651,USR0025,2026-07-07,Concierto,283.26,USD,Ocio,No,Transferencia bancaria
TX002256,USR0098,2026-01-28,Curso online,975.39,USD,Educación,No,Efectivo
TX001162,USR0025,2026-03-16,Odontología,336.74,USD,Salud,No,Tarjeta de crédito
TX000386,USR0048,2025-12-01,Cafetería,30.37,USD,Alimentación,Sí,Tarjeta de débito
TX004397,USR0100,2026-07-10,Comisión bancaria,361.13,USD,Otros,No,Tarjeta de crédito
TX000636,USR0062,2026-06-20,Pasaje de tren,51.96,USD,Transporte,No,Transferencia bancaria
TX003885,USR0074,2025-10-01,Artículos personales,112.21,USD,Compras,No,Pago con QR
TX003288,USR0021,2025-10-06,Servicio de mantenimiento,325.34,USD,Servicios,No,Tarjeta de débito
TX003539,USR0094,2025-09-01,Compra de ropa,818.51,USD,Compras,No,Tarjeta de crédito
TX003674,USR0100,2025-11-22,Compra de calzado,841.28,USD,Compras,No,Tarjeta de crédito
TX001222,USR0022,2025-08-13,Seguro de salud,241.73,USD,Salud,Sí,Tarjeta de crédito
TX000488,USR0005,2026-05-14,Almuerzo,56.13,USD,Alimentación,No,Efectivo
TX003196,USR0023,2026-02-10,Servicio de televisión,115.6,USD,Servicios,Sí,Transferencia bancaria
TX003050,USR0081,2025-07-23,Pago de impuestos,230.41,USD,Servicios,No,Transferencia bancaria
TX002309,USR0088,2026-01-04,Certificación profesional,16.68,USD,Educación,No,Tarjeta de débito
TX001090,USR0077,2026-02-11,Seguro de salud,228.94,USD,Salud,Sí,Transferencia bancaria
TX004459,USR0070,2025-10-16,Pago extraordinario,199.65,USD,Otros,No,Pago con QR
TX004227,USR0079,2026-07-12,Cargo administrativo,412.19,USD,Otros,No,Tarjeta de crédito
TX002075,USR0065,2026-01-05,Plataforma educativa,506.27,USD,Educación,Sí,Efectivo
TX002540,USR0099,2026-06-07,Entrada de cine,184.4,USD,Ocio,No,Tarjeta de crédito
TX003031,USR0005,2026-06-14,Telefonía móvil,108.15,USD,Servicios,Sí,Transferencia bancaria
TX002359,USR0005,2026-07-05,Papelería,593.79,USD,Educación,No,Tarjeta de crédito
TX000282,USR0010,2026-03-19,Carnicería,77.74,USD,Alimentación,No,Transferencia bancaria
TX002521,USR0090,2026-02-14,Servicio de streaming,114.35,USD,Ocio,Sí,Pago con QR
TX001860,USR0030,2025-10-27,Compra de muebles,1344.21,USD,Vivienda,No,Transferencia bancaria
TX003845,USR0014,2025-11-12,Compra de accesorios,772.33,USD,Compras,No,Tarjeta de crédito
TX000334,USR0025,2026-04-26,Verdulería,125.41,USD,Alimentación,No,Débito automático
TX001587,USR0065,2026-05-05,Reparación del hogar,2000,USD,Vivienda,No,Tarjeta de crédito
TX000697,USR0026,2026-07-06,Mantenimiento del vehículo,180,USD,Transporte,No,Billetera virtual
TX003582,USR0097,2025-09-27,Compra de herramientas,1000,USD,Compras,No,Transferencia bancaria
TX001878,USR0098,2025-08-23,Expensas,1415.69,USD,Vivienda,Sí,Transferencia bancaria
TX001592,USR0033,2026-01-18,Servicio de limpieza,899.39,USD,Vivienda,Sí,Pago con QR
TX000466,USR0003,2026-02-03,Panadería,200,USD,Alimentación,No,Billetera virtual
TX000112,USR0096,2025-07-16,Comida a domicilio,102.04,USD,Alimentación,Sí,Débito automático
TX000634,USR0043,2025-08-10,Viaje por aplicación,54.35,USD,Transporte,No,Tarjeta de débito
TX001671,USR0036,2026-05-09,Servicio de limpieza,350.21,USD,Vivienda,No,Billetera virtual
TX001518,USR0044,2025-12-19,Mantenimiento del hogar,1247.89,USD,Vivienda,No,Efectivo
TX003232,USR0002,2026-06-13,Electricidad,400,USD,Servicios,Sí,Débito automático
TX004004,USR0080,2025-07-26,Donación,268.34,USD,Otros,Sí,Tarjeta de débito
TX001654,USR0050,2025-12-01,Compra de muebles,1905.09,USD,Vivienda,Sí,Tarjeta de débito
TX004450,USR0061,2026-07-04,Comisión bancaria,100.83,USD,Otros,No,Pago con QR
TX004360,USR0040,2025-10-09,Pago extraordinario,407.02,USD,Otros,Sí,Efectivo
TX002469,USR0070,2026-04-24,Cuota educativa,712.82,USD,Educación,Sí,Billetera virtual
TX001391,USR0092,2025-12-22,Estudio médico,388.31,USD,Salud,No,Débito automático
TX000244,USR0008,2025-07-21,Panadería,100.16,USD,Alimentación,No,Tarjeta de débito
