transaction_id,usuario_id,fecha,descripcion,monto,moneda,categoria,recurrente,medio_pago,descripcion_limpia,anio,mes,trimestre,dia_semana,es_fin_de_semana,monto_log,longitud_descripcion,cantidad_palabras,recurrente_binario,es_gasto_grande
TX000140,USR0071,2026-01-07,Comida a domicilio,24.98,USD,Alimentación,No,Tarjeta de crédito,comida a domicilio,2026,1,1,2,0,3.2573270112424533,18,3,0,0
TX000583,USR0051,2025-12-15,Taxi,125.6,USD,Transporte,No,Efectivo,taxi,2025,12,4,0,0,4.841032509710076,4,1,0,0
TX004039,USR0036,2025-10-15,Ajuste de cuenta,220.84,USD,Otros,Sí,Débito automático,ajuste de cuenta,2025,10,4,2,0,5.4019564013075225,16,3,1,0
TX003087,USR0079,2025-07-24,Servicio de internet,141.83,USD,Servicios,Sí,Débito automático,servicio de internet,2025,7,3,3,0,4.961655111874538,20,3,1,0
TX003378,USR0066,2025-09-20,Electricidad,66.92,USD,Servicios,Sí,Efectivo,electricidad,2025,9,3,5,1,4.218330542003092,12,1,1,0
TX003606,USR0073,2025-10-26,Compra de tecnología,173.74,USD,Compras,Sí,Débito automático,compra de tecnologia,2025,10,4,6,1,5.163299154869948,20,3,1,0
TX003262,USR0048,2025-09-02,Servicio de mantenimiento,400.0,USD,Servicios,Sí,Tarjeta de débito,servicio de mantenimiento,2025,9,3,1,0,5.993961427306569,25,3,1,0
TX003559,USR0011,2026-04-16,Compra de calzado,369.88,USD,Compras,Sí,Billetera virtual,compra de calzado,2026,4,2,3,0,5.915878560151387,17,3,1,1
TX001324,USR0100,2025-08-29,Consulta médica,27.07,USD,Salud,No,Pago con QR,consulta medica,2025,8,3,4,0,3.334701390373791,15,2,0,0
TX000836,USR0055,2025-11-02,Taxi,99.72,USD,Transporte,No,Efectivo,taxi,2025,11,4,6,1,4.612344389736092,4,1,0,0
TX003927,USR0004,2025-08-09,Compra de ropa,723.62,USD,Compras,No,Tarjeta de crédito,compra de ropa,2025,8,3,5,1,6.585647379515339,14,3,0,1
TX001219,USR0043,2026-06-22,Farmacia,195.03,USD,Salud,No,Efectivo,farmacia,2026,6,2,0,0,5.278267708742333,8,1,0,0
TX000585,USR0016,2025-10-12,Peaje,88.6,USD,Transporte,No,Efectivo,peaje,2025,10,4,6,1,4.4953553199808844,5,1,0,0
TX003938,USR0014,2025-09-27,Compra de electrodoméstico,311.15,USD,Compras,No,Transferencia bancaria,compra de electrodomestico,2025,9,3,5,1,5.743483841507753,26,3,0,0
TX004452,USR0008,2025-12-17,Otro gasto,211.54,USD,Otros,No,Débito automático,otro gasto,2025,12,4,2,0,5.359130205944549,10,2,0,0
TX000164,USR0087,2025-11-26,Restaurante,200.0,USD,Alimentación,No,Efectivo,restaurante,2025,11,4,2,0,5.303304908059076,11,1,0,0
TX001915,USR0062,2026-05-28,Seguro del hogar,2000.0,USD,Vivienda,Sí,Débito automático,seguro del hogar,2026,5,2,3,0,7.601402334583733,16,3,1,1
TX002799,USR0056,2025-12-05,Parque recreativo,80.14,USD,Ocio,No,Tarjeta de débito,parque recreativo,2025,12,4,4,0,4.396176057778301,17,2,0,0
TX001889,USR0038,2025-09-28,Hipoteca,1997.79,USD,Vivienda,Sí,Transferencia bancaria,hipoteca,2025,9,3,6,1,7.600297276455734,8,1,1,1
TX003641,USR0066,2025-10-17,Compra para mascotas,384.06,USD,Compras,No,Pago con QR,compra para mascotas,2025,10,4,4,0,5.95339916630119,20,3,0,1
TX004156,USR0017,2025-10-30,Compra no identificada,500.0,USD,Otros,No,Efectivo,compra no identificada,2025,10,4,3,0,6.2166061010848646,22,3,0,0
TX000671,USR0034,2025-10-21,Pasaje de tren,164.1,USD,Transporte,No,Efectivo,pasaje de tren,2025,10,4,1,0,5.1065513509260825,14,3,0,0
TX003170,USR0023,2025-07-26,Pago de impuestos,35.65,USD,Servicios,No,Efectivo,pago de impuestos,2025,7,3,5,1,3.6014134283326604,17,3,0,0
TX004350,USR0007,2026-04-03,Otro gasto,500.0,USD,Otros,No,Transferencia bancaria,otro gasto,2026,4,2,4,0,6.2166061010848646,10,2,0,1
TX003658,USR0047,2025-12-14,Compra de herramientas,444.5,USD,Compras,No,Transferencia bancaria,compra de herramientas,2025,12,4,6,1,6.099197246910864,22,3,0,1
TX004370,USR0027,2026-07-07,Compra no identificada,495.52,USD,Otros,No,Débito automático,compra no identificada,2026,7,3,1,0,6.207623764647747,22,3,0,0
TX003978,USR0008,2025-08-23,Compra de cosmética,1000.0,USD,Compras,No,Tarjeta de crédito,compra de cosmetica,2025,8,3,5,1,6.90875477931522,19,3,0,1
TX004140,USR0070,2026-03-17,Donación,254.23,USD,Otros,Sí,Transferencia bancaria,donacion,2026,3,1,1,0,5.542165099420538,8,1,1,0
TX000534,USR0059,2026-05-19,Combustible,63.89,USD,Transporte,No,Billetera virtual,combustible,2026,5,2,1,0,4.1726935286330775,11,1,0,0
TX001945,USR0058,2026-06-30,Servicio de limpieza,1242.93,USD,Vivienda,No,Billetera virtual,servicio de limpieza,2026,6,2,1,0,7.126031001619441,20,3,0,1
TX003933,USR0013,2025-08-23,Artículos personales,751.67,USD,Compras,No,Débito automático,articulos personales,2025,8,3,5,1,6.623626884729654,20,2,0,1
TX002728,USR0073,2025-08-26,Parque recreativo,11.38,USD,Ocio,No,Tarjeta de débito,parque recreativo,2025,8,3,1,0,2.5160822672564502,17,2,0,0
TX004284,USR0055,2025-11-23,Transferencia personal,491.58,USD,Otros,No,Débito automático,transferencia personal,2025,11,4,6,1,6.199656883968979,22,2,0,1
TX002646,USR0020,2026-03-18,Parque recreativo,84.58,USD,Ocio,No,Billetera virtual,parque recreativo,2026,3,1,2,0,4.449451610988671,17,2,0,0
TX001126,USR0094,2025-07-26,Seguro de salud,360.9,USD,Salud,Sí,Tarjeta de crédito,seguro de salud,2025,7,3,5,1,5.891367930569697,15,3,1,0
TX002639,USR0073,2026-01-07,Servicio de streaming,180.88,USD,Ocio,Sí,Efectivo,servicio de streaming,2026,1,1,2,0,5.20334712895681,21,3,1,0
TX001641,USR0100,2026-02-21,Servicio de limpieza,807.86,USD,Vivienda,No,Billetera virtual,servicio de limpieza,2026,2,1,5,1,6.695625848931027,20,3,0,1
TX002245,USR0002,2026-04-11,Clases particulares,1000.0,USD,Educación,No,Transferencia bancaria,clases particulares,2026,4,2,5,1,6.90875477931522,19,2,0,1
TX003774,USR0049,2025-09-28,Compra por internet,157.16,USD,Compras,No,Billetera virtual,compra por internet,2025,9,3,6,1,5.063607178862362,19,3,0,0
TX003779,USR0083,2026-05-09,Compra de cosmética,225.93,USD,Compras,No,Tarjeta de débito,compra de cosmetica,2026,5,2,5,1,5.424641599881531,19,3,0,0
TX002712,USR0043,2026-07-10,Hobby,115.73,USD,Ocio,No,Pago con QR,hobby,2026,7,3,4,0,4.759863575664572,5,1,0,0
TX001549,USR0023,2026-02-13,Alquiler,714.6,USD,Vivienda,Sí,Tarjeta de crédito,alquiler,2026,2,1,4,0,6.573121351634564,8,1,1,1
TX003703,USR0035,2026-01-02,Compra por internet,728.74,USD,Compras,Sí,Transferencia bancaria,compra por internet,2026,1,1,4,0,6.592688306317277,19,3,1,1
TX001099,USR0097,2026-03-11,Odontología,64.6,USD,Salud,No,Tarjeta de crédito,odontologia,2026,3,1,2,0,4.183575695950044,11,1,0,0
TX001870,USR0066,2025-08-31,Hipoteca,210.15,USD,Vivienda,Sí,Pago con QR,hipoteca,2025,8,3,6,1,5.3525687813799525,8,1,1,0
TX003169,USR0017,2025-08-22,Telefonía fija,250.83,USD,Servicios,Sí,Billetera virtual,telefonia fija,2025,8,3,4,0,5.528754256689711,14,2,1,0
TX001695,USR0084,2026-03-27,Materiales de construcción,724.96,USD,Vivienda,No,Transferencia bancaria,materiales de construccion,2026,3,1,4,0,6.5874949168881995,26,3,0,1
TX003770,USR0023,2025-08-21,Compra por internet,203.56,USD,Compras,No,Pago con QR,compra por internet,2025,8,3,3,0,5.320861330982932,19,3,0,0
TX001214,USR0043,2025-08-19,Farmacia,273.44,USD,Salud,No,Tarjeta de débito,farmacia,2025,8,3,1,0,5.61473265782269,8,1,0,0
TX000015,USR0100,2026-06-21,Restaurante,114.01,USD,Alimentación,No,Tarjeta de crédito,restaurante,2026,6,2,6,1,4.74501908110449,11,1,0,0
TX001750,USR0016,2025-09-12,Materiales de construcción,69.71,USD,Vivienda,No,Tarjeta de crédito,materiales de construccion,2025,9,3,4,0,4.25858700561615,26,3,0,0
TX001559,USR0065,2026-06-04,Reparación del hogar,212.22,USD,Vivienda,No,Pago con QR,reparacion del hogar,2026,6,2,3,0,5.362324496522329,20,3,0,0
TX001281,USR0045,2026-06-27,Estudio médico,171.51,USD,Salud,No,Tarjeta de crédito,estudio medico,2026,6,2,5,1,5.1504552058056525,14,2,0,0
TX003573,USR0021,2025-08-06,Compra de calzado,267.87,USD,Compras,No,Débito automático,compra de calzado,2025,8,3,2,0,5.594227991413127,17,3,0,0
TX003889,USR0069,2025-11-02,Compra de herramientas,338.05,USD,Compras,No,Pago con QR,compra de herramientas,2025,11,4,6,1,5.826147589129851,22,3,0,1
TX003345,USR0079,2026-02-17,Telefonía móvil,295.83,USD,Servicios,Sí,Débito automático,telefonia movil,2026,2,1,1,0,5.693159584352287,15,2,1,0
TX000524,USR0074,2026-07-06,Estacionamiento,180.0,USD,Transporte,No,Efectivo,estacionamiento,2026,7,3,0,0,5.198497031265826,15,1,0,0
TX003351,USR0046,2026-02-12,Electricidad,400.0,USD,Servicios,Sí,Efectivo,electricidad,2026,2,1,3,0,5.993961427306569,12,1,1,0
TX003560,USR0043,2025-10-30,Compra de tecnología,490.09,USD,Compras,No,Efectivo,compra de tecnologia,2025,10,4,3,0,6.196627410386242,20,3,0,1
TX003898,USR0100,2025-11-05,Compra de calzado,439.35,USD,Compras,No,Transferencia bancaria,compra de calzado,2025,11,4,2,0,6.087569865251469,17,3,0,0
TX001389,USR0065,2025-12-16,Seguro de salud,287.43,USD,Salud,Sí,Transferencia bancaria,seguro de salud,2025,12,4,1,0,5.664452422192262,15,3,1,0
TX003017,USR0092,2025-10-29,Gas,188.22,USD,Servicios,Sí,Billetera virtual,gas,2025,10,4,2,0,5.242910359276298,3,1,1,0
TX004234,USR0096,2026-06-05,Donación,222.81,USD,Otros,No,Pago con QR,donacion,2026,6,2,4,0,5.4107974776320376,8,1,0,1
TX002935,USR0084,2026-03-27,Concierto,159.17,USD,Ocio,No,Efectivo,concierto,2026,3,1,4,0,5.076235751180205,9,1,0,0
TX003027,USR0067,2026-05-02,Servicio de televisión,206.77,USD,Servicios,Sí,Efectivo,servicio de television,2026,5,2,5,1,5.336431698656694,22,3,1,0
TX003092,USR0087,2026-05-08,Pago de impuestos,207.11,USD,Servicios,No,Débito automático,pago de impuestos,2026,5,2,4,0,5.33806678606532,17,3,0,0
TX001560,USR0046,2025-12-11,Compra de muebles,877.86,USD,Vivienda,No,Billetera virtual,compra de muebles,2025,12,4,3,0,6.778625613100175,17,3,0,1
TX004389,USR0003,2025-07-25,Retiro de efectivo,442.89,USD,Otros,No,Efectivo,retiro de efectivo,2025,7,3,4,0,6.095576783989934,18,3,0,1
TX003171,USR0097,2025-08-24,Servicio de seguridad,162.2,USD,Servicios,No,Pago con QR,servicio de seguridad,2025,8,3,6,1,5.094976442530006,21,3,0,0
TX002628,USR0001,2025-07-29,Suscripción de música,300.0,USD,Ocio,No,Tarjeta de débito,suscripcion de musica,2025,7,3,1,0,5.707110264748875,21,3,0,0
TX001727,USR0076,2026-07-08,Expensas,1287.88,USD,Vivienda,Sí,Tarjeta de débito,expensas,2026,7,3,2,0,7.161528903182731,8,1,1,1
TX003320,USR0089,2025-12-05,Telefonía fija,351.83,USD,Servicios,Sí,Pago con QR,telefonia fija,2025,12,4,4,0,5.865986354531055,14,2,1,0
TX002112,USR0079,2025-10-31,Curso online,311.24,USD,Educación,No,Billetera virtual,curso online,2025,10,4,4,0,5.743772122872359,12,2,0,0
TX003580,USR0022,2025-11-29,Compra de tecnología,568.69,USD,Compras,No,Pago con QR,compra de tecnologia,2025,11,4,5,1,6.345092353234171,20,3,0,1
TX002866,USR0008,2026-06-26,Salida recreativa,72.3,USD,Ocio,No,Tarjeta de débito,salida recreativa,2026,6,2,4,0,4.294560608892605,17,2,0,0
TX004230,USR0073,2026-05-16,Cargo administrativo,296.62,USD,Otros,No,Transferencia bancaria,cargo administrativo,2026,5,2,5,1,5.695817505001904,20,2,0,0
TX003178,USR0035,2026-04-03,Servicio de seguridad,400.0,USD,Servicios,Sí,Pago con QR,servicio de seguridad,2026,4,2,4,0,5.993961427306569,21,3,1,0
TX003572,USR0029,2026-02-28,Compra de accesorios,211.2,USD,Compras,No,Tarjeta de débito,compra de accesorios,2026,2,1,5,1,5.357529226179882,20,3,0,0
TX003964,USR0080,2026-03-02,Compra de calzado,122.6,USD,Compras,Sí,Transferencia bancaria,compra de calzado,2026,3,1,0,0,4.817050545023591,17,3,1,0
TX004438,USR0096,2025-09-30,Ajuste de cuenta,255.52,USD,Otros,No,Efectivo,ajuste de cuenta,2025,9,3,1,0,5.547206634280662,16,3,0,1
TX000328,USR0034,2025-09-19,Restaurante,200.0,USD,Alimentación,No,Tarjeta de crédito,restaurante,2025,9,3,4,0,5.303304908059076,11,1,0,0
TX002843,USR0022,2026-04-08,Concierto,128.15,USD,Ocio,No,Transferencia bancaria,concierto,2026,4,2,2,0,4.860974519541849,9,1,0,0
TX001694,USR0056,2026-04-03,Hipoteca,798.12,USD,Vivienda,Sí,Tarjeta de débito,hipoteca,2026,4,2,4,0,6.683511122223894,8,1,1,1
TX002610,USR0015,2025-09-07,Evento cultural,239.78,USD,Ocio,No,Transferencia bancaria,evento cultural,2025,9,3,6,1,5.48388365350688,15,2,0,0
TX001517,USR0054,2026-03-05,Alquiler,1002.73,USD,Vivienda,Sí,Tarjeta de débito,alquiler,2026,3,1,3,0,6.911478339782261,8,1,1,1
TX004067,USR0014,2026-06-25,Otro gasto,248.9,USD,Otros,No,Débito automático,otro gasto,2026,6,2,3,0,5.521060837840906,10,2,0,0
TX000937,USR0087,2025-08-28,Mantenimiento del vehículo,138.38,USD,Transporte,No,Débito automático,mantenimiento del vehiculo,2025,8,3,3,0,4.937204016010373,26,3,0,0
TX003702,USR0090,2026-03-04,Compra de cosmética,1000.0,USD,Compras,No,Pago con QR,compra de cosmetica,2026,3,1,2,0,6.90875477931522,19,3,0,1
TX002288,USR0096,2026-04-24,Clases particulares,607.28,USD,Educación,No,Billetera virtual,clases particulares,2026,4,2,4,0,6.410635302272258,19,2,0,1
TX001879,USR0007,2025-08-27,Compra de muebles,1587.73,USD,Vivienda,Sí,Tarjeta de débito,compra de muebles,2025,8,3,2,0,7.3706902339114455,17,3,1,1
TX003496,USR0021,2026-04-14,Servicio de mantenimiento,138.65,USD,Servicios,Sí,Tarjeta de débito,servicio de mantenimiento,2026,4,2,1,0,4.939139292391186,25,3,1,0
TX002576,USR0021,2026-03-09,Salida recreativa,83.55,USD,Ocio,Sí,Billetera virtual,salida recreativa,2026,3,1,0,0,4.4373430753445895,17,2,1,0
TX003688,USR0054,2025-11-20,Compra de calzado,400.84,USD,Compras,No,Tarjeta de crédito,compra de calzado,2025,11,4,3,0,5.99605399944179,17,3,0,0
TX003293,USR0036,2026-03-25,Agua,72.95,USD,Servicios,Sí,Efectivo,agua,2026,3,1,2,0,4.303389189156809,4,1,1,0
TX004303,USR0040,2026-05-19,Transferencia personal,277.84,USD,Otros,No,Débito automático,transferencia personal,2026,5,2,1,0,5.630638140618198,22,2,0,0
TX002563,USR0066,2025-12-26,Actividad recreativa,80.67,USD,Ocio,No,Pago con QR,actividad recreativa,2025,12,4,4,0,4.402686737370185,20,2,0,0
TX003124,USR0017,2025-10-27,Agua,400.0,USD,Servicios,Sí,Transferencia bancaria,agua,2025,10,4,0,0,5.993961427306569,4,1,1,0
TX002444,USR0064,2026-07-14,Certificación profesional,359.83,USD,Educación,No,Tarjeta de crédito,certificacion profesional,2026,7,3,1,0,5.888406933290577,25,2,0,0
TX004213,USR0047,2026-04-10,Gasto eventual,356.56,USD,Otros,Sí,Billetera virtual,gasto eventual,2026,4,2,4,0,5.879303180219652,14,2,1,1
TX002816,USR0074,2025-09-19,Videojuego,300.0,USD,Ocio,Sí,Efectivo,videojuego,2025,9,3,4,0,5.707110264748875,10,1,1,0
TX003911,USR0034,2025-12-20,Compra de calzado,76.91,USD,Compras,No,Pago con QR,compra de calzado,2025,12,4,5,1,4.355554314342767,17,3,0,0
TX004092,USR0005,2025-08-12,Cargo administrativo,150.74,USD,Otros,No,Débito automático,cargo administrativo,2025,8,3,1,0,5.022168529909929,20,2,0,0
TX001609,USR0048,2025-08-10,Reparación de electrodoméstico,204.03,USD,Vivienda,No,Transferencia bancaria,reparacion de electrodomestico,2025,8,3,6,1,5.323156309894955,30,3,0,0
TX002104,USR0084,2025-09-30,Papelería,329.22,USD,Educación,No,Tarjeta de crédito,papeleria,2025,9,3,1,0,5.799759099003687,9,1,0,1
TX000734,USR0047,2025-09-09,Taxi,122.4,USD,Transporte,Sí,Billetera virtual,taxi,2025,9,3,1,0,4.8154311114712876,4,1,1,0
TX001930,USR0033,2026-06-10,Alquiler,1200.17,USD,Vivienda,Sí,Tarjeta de crédito,alquiler,2026,6,2,2,0,7.091051360772319,8,1,1,1
TX002630,USR0099,2025-11-15,Actividad recreativa,170.94,USD,Ocio,No,Tarjeta de débito,actividad recreativa,2025,11,4,5,1,5.147145578746298,20,2,0,0
TX003141,USR0053,2025-10-23,Telefonía fija,207.49,USD,Servicios,Sí,Débito automático,telefonia fija,2025,10,4,3,0,5.339891078457965,14,2,1,0
TX002565,USR0056,2026-01-12,Actividad recreativa,294.9,USD,Ocio,No,Efectivo,actividad recreativa,2026,1,1,0,0,5.690021559406164,20,2,0,0
TX000186,USR0059,2025-09-21,Restaurante,175.8,USD,Alimentación,No,Pago con QR,restaurante,2025,9,3,6,1,5.175019150203543,11,1,0,0
TX004214,USR0084,2025-10-23,Compra no identificada,22.62,USD,Otros,No,Débito automático,compra no identificada,2025,10,4,3,0,3.1620938107692163,22,3,0,0
TX002609,USR0031,2026-01-27,Hobby,122.52,USD,Ocio,No,Billetera virtual,hobby,2026,1,1,1,0,4.816403086276466,5,1,0,0
TX002371,USR0034,2026-01-02,Plataforma educativa,917.81,USD,Educación,Sí,Tarjeta de crédito,plataforma educativa,2026,1,1,4,0,6.8230793545171435,20,2,1,1
TX003681,USR0052,2025-12-02,Compra de accesorios,518.22,USD,Compras,No,Tarjeta de crédito,compra de accesorios,2025,12,4,1,0,6.252327685449206,20,3,0,1
TX004032,USR0067,2026-06-08,Pago extraordinario,41.81,USD,Otros,No,Pago con QR,pago extraordinario,2026,6,2,0,0,3.7567717201568547,19,2,0,0
TX000667,USR0080,2026-01-19,Pasaje de tren,166.36,USD,Transporte,No,Tarjeta de débito,pasaje de tren,2026,1,1,0,0,5.120147180876558,14,3,0,0
TX002333,USR0089,2026-06-22,Curso online,316.31,USD,Educación,Sí,Tarjeta de débito,curso online,2026,6,2,0,0,5.7598792140080715,12,2,1,0
TX003193,USR0011,2026-03-29,Pago de impuestos,154.73,USD,Servicios,No,Débito automático,pago de impuestos,2026,3,1,6,1,5.048123738507247,17,3,0,0
TX002651,USR0025,2026-07-07,Concierto,283.26,USD,Ocio,No,Transferencia bancaria,concierto,2026,7,3,1,0,5.649889312310866,9,1,0,0
TX002256,USR0098,2026-01-28,Curso online,975.39,USD,Educación,No,Efectivo,curso online,2026,1,1,2,0,6.8838620967621384,12,2,0,1
TX001162,USR0025,2026-03-16,Odontología,336.74,USD,Salud,No,Tarjeta de crédito,odontologia,2026,3,1,0,0,5.8222763687039905,11,1,0,0
TX000386,USR0048,2025-12-01,Cafetería,30.37,USD,Alimentación,Sí,Tarjeta de débito,cafeteria,2025,12,4,0,0,3.445852022202587,9,1,1,0
TX004397,USR0100,2026-07-10,Comisión bancaria,361.13,USD,Otros,No,Tarjeta de crédito,comision bancaria,2026,7,3,4,0,5.892003263381145,17,2,0,0
TX000636,USR0062,2026-06-20,Pasaje de tren,51.96,USD,Transporte,No,Transferencia bancaria,pasaje de tren,2026,6,2,5,1,3.9695369116287527,14,3,0,0
TX003885,USR0074,2025-10-01,Artículos personales,112.21,USD,Compras,No,Pago con QR,articulos personales,2025,10,4,2,0,4.729244501090018,20,2,0,0
TX003288,USR0021,2025-10-06,Servicio de mantenimiento,325.34,USD,Servicios,No,Tarjeta de débito,servicio de mantenimiento,2025,10,4,0,0,5.787939782662924,25,3,0,0
TX003539,USR0094,2025-09-01,Compra de ropa,818.51,USD,Compras,No,Tarjeta de crédito,compra de ropa,2025,9,3,0,0,6.708706600671972,14,3,0,1
TX003674,USR0100,2025-11-22,Compra de calzado,841.28,USD,Compras,No,Tarjeta de crédito,compra de calzado,2025,11,4,5,1,6.73611250053033,17,3,0,1
TX001222,USR0022,2025-08-13,Seguro de salud,241.73,USD,Salud,Sí,Tarjeta de crédito,seguro de salud,2025,8,3,2,0,5.491949714487858,15,3,1,0
TX000488,USR0005,2026-05-14,Almuerzo,56.13,USD,Alimentación,No,Efectivo,almuerzo,2026,5,2,3,0,4.045329372736371,8,1,0,0
TX003196,USR0023,2026-02-10,Servicio de televisión,115.6,USD,Servicios,Sí,Transferencia bancaria,servicio de television,2026,2,1,1,0,4.758749273916392,22,3,1,0
TX003050,USR0081,2025-07-23,Pago de impuestos,230.41,USD,Servicios,No,Transferencia bancaria,pago de impuestos,2025,7,3,2,0,5.44419102903758,17,3,0,0
TX002309,USR0088,2026-01-04,Certificación profesional,16.68,USD,Educación,No,Tarjeta de débito,certificacion profesional,2026,1,1,6,1,2.8724340572094973,25,2,0,0
TX001090,USR0077,2026-02-11,Seguro de salud,228.94,USD,Salud,Sí,Transferencia bancaria,seguro de salud,2026,2,1,2,0,5.4378184053255945,15,3,1,0
TX004459,USR0070,2025-10-16,Pago extraordinario,199.65,USD,Otros,No,Pago con QR,pago extraordinario,2025,10,4,3,0,5.301562096712925,19,2,0,0
TX004227,USR0079,2026-07-12,Cargo administrativo,412.19,USD,Otros,No,Tarjeta de crédito,cargo administrativo,2026,7,3,6,1,6.02390753559735,20,2,0,0
TX002075,USR0065,2026-01-05,Plataforma educativa,506.27,USD,Educación,Sí,Efectivo,plataforma educativa,2026,1,1,0,0,6.229043406218447,20,2,1,0
TX002540,USR0099,2026-06-07,Entrada de cine,184.4,USD,Ocio,No,Tarjeta de crédito,entrada de cine,2026,6,2,6,1,5.2225156531317545,15,3,0,0
TX003031,USR0005,2026-06-14,Telefonía móvil,108.15,USD,Servicios,Sí,Transferencia bancaria,telefonia movil,2026,6,2,6,1,4.692723082995953,15,2,1,0
TX002359,USR0005,2026-07-05,Papelería,593.79,USD,Educación,No,Tarjeta de crédito,papeleria,2026,7,3,6,1,6.388208402070763,9,1,0,1
TX000282,USR0010,2026-03-19,Carnicería,77.74,USD,Alimentación,No,Transferencia bancaria,carniceria,2026,3,1,3,0,4.366151285515591,10,1,0,0
TX002521,USR0090,2026-02-14,Servicio de streaming,114.35,USD,Ocio,Sí,Pago con QR,servicio de streaming,2026,2,1,5,1,4.747970984619762,21,3,1,0
TX001860,USR0030,2025-10-27,Compra de muebles,1344.21,USD,Vivienda,No,Transferencia bancaria,compra de muebles,2025,10,4,0,0,7.204305413677318,17,3,0,1
TX003845,USR0014,2025-11-12,Compra de accesorios,772.33,USD,Compras,No,Tarjeta de crédito,compra de accesorios,2025,11,4,2,0,6.650705865638129,20,3,0,1
TX000334,USR0025,2026-04-26,Verdulería,125.41,USD,Alimentación,No,Débito automático,verduleria,2026,4,2,6,1,4.839530592507466,10,1,0,0
TX001587,USR0065,2026-05-05,Reparación del hogar,2000.0,USD,Vivienda,No,Tarjeta de crédito,reparacion del hogar,2026,5,2,1,0,7.601402334583733,20,3,0,1
TX000697,USR0026,2026-07-06,Mantenimiento del vehículo,180.0,USD,Transporte,No,Billetera virtual,mantenimiento del vehiculo,2026,7,3,0,0,5.198497031265826,26,3,0,0
TX003582,USR0097,2025-09-27,Compra de herramientas,1000.0,USD,Compras,No,Transferencia bancaria,compra de herramientas,2025,9,3,5,1,6.90875477931522,22,3,0,1
