transaction_id,usuario_id,fecha,descripcion,monto,moneda,tipo,categoria,recurrente,medio_pago
TX043766,USR0717,2026-01-01,Servicio de internet,24.27,USD,GASTO,Servicios,Sí,Billetera digital
TX072692,USR0755,2026-02-02,Reintegro bancario,320.88,USD,INGRESO,Reintegro,No,Efectivo
TX028572,USR0657,2025-08-07,Plataforma educativa,1000,USD,GASTO,Educación,Sí,Débito automático
TX012416,USR0166,2025-09-10,Estacionamiento,103.83,USD,GASTO,Transporte,Sí,Pago con QR
TX058139,USR0070,2026-04-09,Otro gasto,66.75,USD,GASTO,Otros,No,Débito automático
TX069382,USR0560,2026-06-04,Depósito de haberes,3377.86,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX073186,USR0784,2026-07-10,Pago de salario,4060.42,USD,INGRESO,Salario,Sí,Billetera digital
TX076542,USR0984,2026-07-09,Remuneración mensual,3989.41,USD,INGRESO,Salario,Sí,Acreditación automática
TX020563,USR0256,2025-11-14,Mantenimiento del hogar,1198.79,USD,GASTO,Vivienda,No,Tarjeta de débito
TX019301,USR0616,2026-02-09,Terapia,220.84,USD,GASTO,Salud,No,Tarjeta de crédito
TX030384,USR0581,2025-07-22,Papelería,195.04,USD,GASTO,Educación,No,Pago con QR
TX029247,USR0608,2025-12-03,Compra de libros,1000,USD,GASTO,Educación,Sí,Tarjeta de crédito
TX009471,USR0950,2025-12-16,Peaje,8.79,USD,GASTO,Transporte,No,Tarjeta de débito
TX044173,USR0081,2025-11-02,Pago de impuestos,400,USD,GASTO,Servicios,No,Tarjeta de crédito
TX026322,USR0154,2026-06-24,Mantenimiento del hogar,50,USD,GASTO,Vivienda,No,Tarjeta de débito
TX033424,USR0814,2025-12-12,Parque recreativo,244.88,USD,GASTO,Ocio,No,Pago con QR
TX064136,USR0248,2025-08-02,Cobro de sueldo,4635.27,USD,INGRESO,Salario,Sí,Billetera digital
TX031962,USR0582,2025-08-18,Material de estudio,483.82,USD,GASTO,Educación,No,Billetera digital
TX046581,USR0263,2026-01-08,Servicio de televisión,117.27,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX011439,USR0191,2025-10-01,Carga de tarjeta de transporte,49.35,USD,GASTO,Transporte,No,Tarjeta de débito
TX062987,USR0179,2026-05-09,Acreditación de salario,1212.04,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX017726,USR0961,2026-01-30,Terapia,500,USD,GASTO,Salud,No,Tarjeta de débito
TX006128,USR0604,2025-09-30,Almuerzo,200,USD,GASTO,Alimentación,No,Efectivo
TX059655,USR0412,2025-12-17,Compra no identificada,478.82,USD,GASTO,Otros,No,Efectivo
TX023396,USR0422,2025-09-19,Mantenimiento del hogar,757.98,USD,GASTO,Vivienda,No,Tarjeta de crédito
TX066609,USR0397,2026-05-06,Pago del empleador,4625.53,USD,INGRESO,Salario,Sí,Acreditación automática
TX030497,USR0292,2026-01-04,Compra de libros,948.08,USD,GASTO,Educación,No,Tarjeta de crédito
TX002710,USR0391,2025-09-04,Panadería,87.39,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX039051,USR0781,2026-03-31,Parque recreativo,205.82,USD,GASTO,Ocio,No,Efectivo
TX057136,USR0530,2025-07-27,Transferencia enviada,4.59,USD,GASTO,Otros,No,Débito automático
TX068530,USR0510,2026-05-06,Pago de nómina,5392.43,USD,INGRESO,Salario,Sí,Efectivo
TX048065,USR0011,2025-12-01,Compra para mascotas,49.02,USD,GASTO,Compras,Sí,Débito automático
TX050981,USR0589,2026-07-03,Artículos personales,563.09,USD,GASTO,Compras,No,Efectivo
TX015486,USR0422,2026-04-08,Odontología,304.71,USD,GASTO,Salud,No,Efectivo
TX013026,USR0478,2025-08-26,Pasaje de autobús,179.31,USD,GASTO,Transporte,No,Efectivo
TX037510,USR0604,2026-01-28,Salida recreativa,300,USD,GASTO,Ocio,No,Tarjeta de crédito
TX019401,USR0625,2025-08-14,Estudio médico,168.75,USD,GASTO,Salud,No,Débito automático
TX011613,USR0445,2025-09-21,Pasaje de tren,46.94,USD,GASTO,Transporte,No,Billetera digital
TX064640,USR0278,2026-01-02,Pago de salario,2372.06,USD,INGRESO,Salario,Sí,Acreditación automática
TX011951,USR0464,2025-11-08,Combustible,68.33,USD,GASTO,Transporte,No,Efectivo
TX049684,USR0263,2025-11-10,Compra de herramientas,1000,USD,GASTO,Compras,No,Pago con QR
TX072829,USR0763,2025-11-30,Dinero devuelto,192.46,USD,INGRESO,Reintegro,No,Acreditación automática
TX075109,USR0896,2025-10-08,Pago de nómina,6404.95,USD,INGRESO,Salario,Sí,Acreditación automática
TX000860,USR0894,2025-12-23,Cena,200,USD,GASTO,Alimentación,Sí,Tarjeta de crédito
TX001696,USR0950,2026-03-15,Carnicería,92.29,USD,GASTO,Alimentación,No,Efectivo
TX034067,USR0294,2026-07-09,Actividad recreativa,87.51,USD,GASTO,Ocio,No,Billetera digital
TX046011,USR0163,2025-09-03,Electricidad,109.88,USD,GASTO,Servicios,Sí,Billetera digital
TX027239,USR0400,2026-01-21,Capacitación,312.96,USD,GASTO,Educación,No,Transferencia bancaria
TX018042,USR0660,2025-10-07,Lentes,349.96,USD,GASTO,Salud,No,Transferencia bancaria
TX021937,USR0594,2026-07-15,Hipoteca,1660.35,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX059566,USR0950,2026-02-20,Gasto eventual,236.75,USD,GASTO,Otros,No,Efectivo
TX047784,USR0691,2026-02-20,Compra de ropa,43.04,USD,GASTO,Compras,Sí,Billetera digital
TX007603,USR0735,2026-05-14,Pasaje de autobús,114.0,USD,GASTO,Transporte,No,Efectivo
TX062622,USR0157,2026-03-15,Reintegro de compra,19.76,USD,INGRESO,Reintegro,No,Acreditación automática
TX004761,USR0864,2025-12-11,Carnicería,25.64,USD,GASTO,Alimentación,No,Débito automático
TX074259,USR0847,2026-07-03,Pago de salario,1532.5,USD,INGRESO,Salario,Sí,Acreditación automática
TX040913,USR0337,2026-04-03,Gas,386.18,USD,GASTO,Servicios,Sí,Billetera digital
TX009152,USR0456,2025-10-14,Combustible,113.02,USD,GASTO,Transporte,No,Pago con QR
TX046457,USR0799,2025-12-13,Pago de impuestos,218.98,USD,GASTO,Servicios,No,Billetera digital
TX051259,USR0381,2025-11-30,Compra de electrodoméstico,363.12,USD,GASTO,Compras,No,Débito automático
TX067571,USR0452,2025-07-26,Dinero devuelto,251.97,USD,INGRESO,Reintegro,No,Transferencia bancaria
TX054591,USR0791,2025-09-16,Transferencia enviada,463.7,USD,GASTO,Otros,Sí,Billetera digital
TX032210,USR0910,2026-04-21,Material de estudio,327.03,USD,GASTO,Educación,Sí,Pago con QR
TX052984,USR0543,2026-03-25,Compra de electrodoméstico,643.77,USD,GASTO,Compras,No,Tarjeta de crédito
TX027330,USR0953,2026-06-09,Material de estudio,122.43,USD,GASTO,Educación,No,Billetera digital
TX016191,USR0876,2026-05-02,Estudio médico,500,USD,GASTO,Salud,Sí,Débito automático
TX043093,USR0046,2026-05-09,Servicio de televisión,70.66,USD,GASTO,Servicios,Sí,Pago con QR
TX016811,USR0828,2025-07-27,Consulta médica,194.67,USD,GASTO,Salud,Sí,Efectivo
TX029512,USR0895,2026-03-11,Material de estudio,469.1,USD,GASTO,Educación,No,Billetera digital
TX001633,USR0649,2025-09-25,Cafetería,117.97,USD,GASTO,Alimentación,Sí,Tarjeta de crédito
TX003388,USR0112,2025-11-15,Panadería,196.12,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX075996,USR0952,2025-11-05,Pago de nómina,3768.94,USD,INGRESO,Salario,Sí,Billetera digital
TX047525,USR0780,2025-12-29,Compra de electrodoméstico,108.15,USD,GASTO,Compras,No,Tarjeta de débito
TX009637,USR0038,2026-03-03,Transporte público,180,USD,GASTO,Transporte,No,Pago con QR
TX029633,USR0607,2026-03-31,Plataforma educativa,620.5,USD,GASTO,Educación,Sí,Pago con QR
TX036711,USR0521,2026-01-20,Concierto,156.87,USD,GASTO,Ocio,No,Tarjeta de débito
TX059842,USR0793,2025-09-16,Transferencia enviada,192.15,USD,GASTO,Otros,No,Billetera digital
TX066311,USR0380,2025-12-04,Depósito de haberes,5170.79,USD,INGRESO,Salario,Sí,Billetera digital
TX040820,USR0452,2026-06-18,Servicio de seguridad,346.45,USD,GASTO,Servicios,No,Transferencia bancaria
TX075529,USR0923,2025-10-19,Venta de servicio,2100.75,USD,INGRESO,Venta,No,Acreditación automática
TX071186,USR0668,2026-06-16,Reembolso recibido,252.9,USD,INGRESO,Reintegro,No,Depósito en cuenta
TX048815,USR0122,2026-02-14,Artículos personales,486.8,USD,GASTO,Compras,No,Transferencia bancaria
TX013299,USR0710,2026-01-30,Pasaje de autobús,108.84,USD,GASTO,Transporte,No,Pago con QR
TX058271,USR0693,2025-11-27,Cargo administrativo,500,USD,GASTO,Otros,No,Tarjeta de débito
TX023071,USR0327,2025-12-31,Reparación de electrodoméstico,101.84,USD,GASTO,Vivienda,Sí,Efectivo
TX012659,USR0061,2025-10-04,Viaje por aplicación,43.17,USD,GASTO,Transporte,Sí,Billetera digital
TX070732,USR0641,2026-01-10,Ajuste a favor,489.31,USD,INGRESO,Reintegro,No,Acreditación automática
TX046466,USR0470,2025-09-12,Electricidad,113.4,USD,GASTO,Servicios,Sí,Billetera digital
TX000673,USR0477,2025-07-29,Almuerzo,87.93,USD,GASTO,Alimentación,No,Billetera digital
TX045202,USR0183,2026-04-30,Telefonía fija,96.13,USD,GASTO,Servicios,Sí,Pago con QR
TX008991,USR0355,2026-02-26,Transporte público,180,USD,GASTO,Transporte,No,Transferencia bancaria
TX039255,USR0091,2025-08-12,Hobby,242.01,USD,GASTO,Ocio,No,Pago con QR
TX021822,USR0471,2026-01-24,Expensas,79.88,USD,GASTO,Vivienda,Sí,Pago con QR
TX061374,USR0082,2026-03-09,Dinero devuelto,143.52,USD,INGRESO,Reintegro,No,Transferencia bancaria
TX008960,USR0876,2025-08-11,Transporte público,180,USD,GASTO,Transporte,Sí,Tarjeta de crédito
TX051914,USR0175,2026-01-25,Artículos personales,496.48,USD,GASTO,Compras,No,Pago con QR
TX044838,USR0908,2025-12-22,Servicio de mantenimiento,244.53,USD,GASTO,Servicios,No,Débito automático
TX028079,USR0131,2025-07-26,Clases particulares,611.44,USD,GASTO,Educación,No,Tarjeta de débito
TX034085,USR0714,2025-12-10,Parque recreativo,158.44,USD,GASTO,Ocio,No,Efectivo
TX065578,USR0335,2025-09-06,Pago de salario,1268.08,USD,INGRESO,Salario,Sí,Efectivo
TX038183,USR0765,2025-12-05,Entrada de cine,300,USD,GASTO,Ocio,No,Efectivo
TX052820,USR0977,2026-01-26,Compra para mascotas,277.95,USD,GASTO,Compras,No,Pago con QR
TX063176,USR0190,2025-08-08,Depósito de haberes,4272.3,USD,INGRESO,Salario,Sí,Acreditación automática
TX008964,USR0455,2026-01-04,Mantenimiento del vehículo,180,USD,GASTO,Transporte,No,Efectivo
TX076632,USR0989,2025-07-23,Dinero recibido,21.49,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX008434,USR0379,2026-05-21,Peaje,180,USD,GASTO,Transporte,No,Efectivo
TX028381,USR0067,2025-12-30,Cuota educativa,508.43,USD,GASTO,Educación,Sí,Transferencia bancaria
TX031071,USR0571,2026-01-24,Material de estudio,458.2,USD,GASTO,Educación,No,Tarjeta de crédito
TX028155,USR0988,2025-11-26,Material de estudio,482.78,USD,GASTO,Educación,No,Tarjeta de débito
TX029765,USR0174,2026-04-17,Inscripción a curso,574.82,USD,GASTO,Educación,No,Tarjeta de crédito
TX019313,USR0007,2025-12-08,Farmacia,443.96,USD,GASTO,Salud,No,Billetera digital
TX032597,USR0429,2026-07-01,Papelería,715.38,USD,GASTO,Educación,No,Tarjeta de crédito
TX002172,USR0275,2026-06-17,Cafetería,8.91,USD,GASTO,Alimentación,Sí,Débito automático
TX003329,USR0959,2025-10-07,Compra de alimentos,152.1,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX024065,USR0027,2026-05-01,Expensas,398.12,USD,GASTO,Vivienda,Sí,Billetera digital
TX068359,USR0499,2025-10-06,Remuneración mensual,2326.49,USD,INGRESO,Salario,Sí,Billetera digital
TX068513,USR0508,2026-02-01,Cobro por venta,753.17,USD,INGRESO,Venta,No,Efectivo
TX058795,USR0822,2025-08-13,Donación,220.72,USD,GASTO,Otros,Sí,Tarjeta de débito
TX039038,USR0155,2025-07-29,Suscripción de música,247.6,USD,GASTO,Ocio,No,Pago con QR
TX056269,USR0218,2026-01-10,Donación,284.87,USD,GASTO,Otros,Sí,Débito automático
TX070504,USR0627,2026-02-07,Dinero devuelto,269.47,USD,INGRESO,Reintegro,No,Acreditación automática
TX042232,USR0766,2026-02-03,Telefonía móvil,71.34,USD,GASTO,Servicios,Sí,Transferencia bancaria
TX062047,USR0122,2026-01-02,Pago de nómina,4044.35,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX002213,USR0540,2026-01-23,Compra en supermercado,200,USD,GASTO,Alimentación,No,Transferencia bancaria
TX014766,USR0529,2025-08-02,Odontología,376.94,USD,GASTO,Salud,No,Débito automático
TX024061,USR0152,2026-04-07,Hipoteca,725.57,USD,GASTO,Vivienda,Sí,Billetera digital
TX049522,USR0280,2026-04-08,Compra de tecnología,274.55,USD,GASTO,Compras,No,Tarjeta de crédito
TX027418,USR0071,2026-06-19,Cuota educativa,22.62,USD,GASTO,Educación,Sí,Pago con QR
TX056111,USR0450,2025-09-14,Compra no identificada,121.04,USD,GASTO,Otros,No,Pago con QR
TX057277,USR0603,2026-04-14,Transferencia enviada,500,USD,GASTO,Otros,No,Tarjeta de crédito
TX036287,USR0190,2025-08-19,Servicio de streaming,105.26,USD,GASTO,Ocio,Sí,Débito automático
TX017712,USR0154,2026-03-04,Farmacia,314.1,USD,GASTO,Salud,Sí,Pago con QR
TX063635,USR0218,2026-02-06,Ingreso por venta,2249.28,USD,INGRESO,Venta,No,Billetera digital
TX015287,USR0680,2026-03-11,Terapia,76.7,USD,GASTO,Salud,No,Tarjeta de crédito
TX032075,USR0367,2025-12-18,Curso online,996.83,USD,GASTO,Educación,No,Pago con QR
TX012070,USR0786,2026-07-07,Pasaje de autobús,180,USD,GASTO,Transporte,No,Tarjeta de débito
TX053748,USR0349,2025-11-29,Otro gasto,421.92,USD,GASTO,Otros,No,Pago con QR
TX044415,USR0125,2025-08-15,Telefonía fija,356.32,USD,GASTO,Servicios,Sí,Débito automático
TX065483,USR0330,2026-07-02,Pago de salario,4628.89,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX027395,USR0458,2025-08-21,Material de estudio,469.33,USD,GASTO,Educación,No,Débito automático
TX038386,USR0322,2026-06-21,Concierto,243.42,USD,GASTO,Ocio,No,Billetera digital
TX044144,USR0726,2026-05-16,Servicio de mantenimiento,355.19,USD,GASTO,Servicios,No,Tarjeta de crédito
TX062119,USR0126,2025-11-02,Depósito de haberes,4623.54,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX034149,USR0438,2026-06-29,Parque recreativo,60.0,USD,GASTO,Ocio,No,Pago con QR
TX025983,USR0583,2026-06-20,Expensas,905.3,USD,GASTO,Vivienda,Sí,Débito automático
TX073444,USR0799,2026-02-22,Devolución por cancelación,121.27,USD,INGRESO,Reintegro,No,Depósito en cuenta
TX073654,USR0811,2026-04-28,Venta de producto,2136.99,USD,INGRESO,Venta,No,Transferencia bancaria
TX001844,USR0835,2026-03-08,Compra de alimentos,200,USD,GASTO,Alimentación,No,Pago con QR
TX056871,USR0115,2025-10-19,Compra no identificada,25.32,USD,GASTO,Otros,No,Tarjeta de débito
TX007125,USR0382,2026-03-21,Combustible,107.72,USD,GASTO,Transporte,No,Efectivo
TX008916,USR0485,2026-05-18,Mantenimiento del vehículo,124.89,USD,GASTO,Transporte,No,Efectivo
TX032777,USR0182,2026-06-14,Material de estudio,594.06,USD,GASTO,Educación,No,Tarjeta de crédito
TX003668,USR0289,2026-07-17,Compra de alimentos,113.9,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX012622,USR0339,2026-01-10,Transporte público,93.71,USD,GASTO,Transporte,No,Tarjeta de débito
TX066338,USR0381,2025-12-11,Venta por internet,790.64,USD,INGRESO,Venta,No,Depósito en cuenta
TX013399,USR0767,2026-04-20,Farmacia,500,USD,GASTO,Salud,No,Transferencia bancaria
TX066948,USR0417,2026-06-02,Cobro de sueldo,5736.44,USD,INGRESO,Salario,Sí,Efectivo
TX000748,USR0418,2025-12-13,Carnicería,192.33,USD,GASTO,Alimentación,No,Débito automático
TX060941,USR0056,2025-11-01,Cobro de sueldo,4111.05,USD,INGRESO,Salario,Sí,Efectivo
TX061429,USR0085,2025-11-21,Reembolso de servicio,189.64,USD,INGRESO,Reintegro,No,Billetera digital
TX075035,USR0891,2026-03-11,Transferencia recibida,708.7,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX035279,USR0586,2026-02-27,Entrada de cine,143.05,USD,GASTO,Ocio,No,Transferencia bancaria
TX015896,USR0220,2025-11-20,Kinesiología,276.4,USD,GASTO,Salud,No,Transferencia bancaria
TX023195,USR0245,2026-05-29,Compra de muebles,2000,USD,GASTO,Vivienda,No,Débito automático
TX012540,USR0229,2025-10-30,Pasaje de autobús,23.82,USD,GASTO,Transporte,No,Tarjeta de crédito
TX038053,USR0232,2026-01-17,Evento cultural,145.38,USD,GASTO,Ocio,No,Efectivo
TX076771,USR0997,2025-08-07,Venta de producto,714.97,USD,INGRESO,Venta,No,Efectivo
TX018463,USR0385,2025-10-30,Lentes,159.37,USD,GASTO,Salud,No,Tarjeta de crédito
TX070350,USR0619,2026-05-03,Pago de salario,3694.08,USD,INGRESO,Salario,Sí,Acreditación automática
TX009915,USR0248,2025-09-17,Taxi,132.15,USD,GASTO,Transporte,No,Tarjeta de débito
TX045084,USR0186,2026-03-31,Servicio de internet,400,USD,GASTO,Servicios,Sí,Tarjeta de crédito
TX035238,USR0651,2025-11-15,Videojuego,38.61,USD,GASTO,Ocio,No,Tarjeta de crédito
TX052074,USR0103,2025-10-24,Compra para mascotas,188.11,USD,GASTO,Compras,Sí,Débito automático
TX022494,USR0052,2026-07-16,Alquiler,713.99,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX054930,USR0416,2026-03-27,Cargo administrativo,201.46,USD,GASTO,Otros,No,Tarjeta de crédito
TX054552,USR0312,2026-04-09,Retiro de efectivo,1.53,USD,GASTO,Otros,No,Pago con QR
TX035691,USR0254,2025-08-09,Evento cultural,141.65,USD,GASTO,Ocio,Sí,Transferencia bancaria
TX069585,USR0573,2026-07-10,Pago de nómina,6862.89,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX002730,USR0212,2026-06-09,Restaurante,182.98,USD,GASTO,Alimentación,No,Billetera digital
TX026860,USR0485,2025-09-20,Material de estudio,1000,USD,GASTO,Educación,No,Billetera digital
TX030494,USR0389,2026-01-29,Plataforma educativa,287.87,USD,GASTO,Educación,Sí,Billetera digital
TX046520,USR0168,2025-12-03,Telefonía móvil,53.85,USD,GASTO,Servicios,Sí,Efectivo
TX052484,USR0189,2026-06-18,Compra para mascotas,173.36,USD,GASTO,Compras,No,Pago con QR
TX010084,USR0036,2026-04-03,Estacionamiento,103.0,USD,GASTO,Transporte,No,Billetera digital
TX030617,USR0732,2025-10-12,Curso online,613.59,USD,GASTO,Educación,Sí,Transferencia bancaria
TX051609,USR0051,2025-11-03,Compra de calzado,1000,USD,GASTO,Compras,No,Efectivo
TX042375,USR0789,2025-10-11,Servicio de internet,354.28,USD,GASTO,Servicios,Sí,Débito automático
TX062189,USR0131,2025-12-10,Cobro de sueldo,1663.86,USD,INGRESO,Salario,Sí,Acreditación automática
TX013880,USR0617,2026-07-17,Consulta médica,110.99,USD,GASTO,Salud,Sí,Pago con QR
TX013626,USR0716,2026-02-28,Seguro de salud,500,USD,GASTO,Salud,Sí,Tarjeta de crédito
TX016762,USR0822,2026-07-13,Terapia,107.82,USD,GASTO,Salud,No,Débito automático
TX019199,USR0691,2025-11-29,Medicamentos,186.76,USD,GASTO,Salud,No,Transferencia bancaria
TX070136,USR0605,2026-04-22,Envío de dinero recibido,1147.93,USD,INGRESO,Transferencia recibida,No,Depósito en cuenta
TX004164,USR0120,2026-06-25,Verdulería,168.3,USD,GASTO,Alimentación,No,Transferencia bancaria
TX002268,USR0186,2026-04-18,Cafetería,62.26,USD,GASTO,Alimentación,No,Efectivo
TX044814,USR0875,2026-04-18,Electricidad,67.9,USD,GASTO,Servicios,Sí,Pago con QR
TX037867,USR0191,2026-07-08,Servicio de streaming,267.67,USD,GASTO,Ocio,Sí,Tarjeta de débito
TX055745,USR0838,2025-11-02,Otro gasto,500,USD,GASTO,Otros,No,Tarjeta de débito
TX028205,USR0707,2025-10-09,Cuota educativa,279.5,USD,GASTO,Educación,Sí,Transferencia bancaria
TX016365,USR0614,2026-03-06,Lentes,133.67,USD,GASTO,Salud,Sí,Efectivo
TX070700,USR0639,2025-10-02,Pago de nómina,6700.93,USD,INGRESO,Salario,Sí,Acreditación automática
TX057900,USR0364,2025-11-03,Transferencia enviada,310.86,USD,GASTO,Otros,No,Billetera digital
TX042816,USR0198,2026-04-14,Servicio de internet,356.87,USD,GASTO,Servicios,Sí,Efectivo
TX043653,USR0854,2025-12-26,Pago de impuestos,108.97,USD,GASTO,Servicios,No,Débito automático
TX000505,USR0308,2026-06-24,Restaurante,41.07,USD,GASTO,Alimentación,No,Transferencia bancaria
TX004345,USR0181,2025-12-10,Cena,10.22,USD,GASTO,Alimentación,No,Pago con QR
TX025242,USR0155,2026-07-13,Mantenimiento del hogar,79.69,USD,GASTO,Vivienda,No,Billetera digital
TX005818,USR0055,2025-08-09,Cafetería,43.03,USD,GASTO,Alimentación,No,Tarjeta de débito
TX048060,USR0433,2025-07-28,Compra de herramientas,595.78,USD,GASTO,Compras,Sí,Pago con QR
TX047115,USR0350,2025-11-19,Compra de herramientas,177.82,USD,GASTO,Compras,No,Tarjeta de crédito
TX028940,USR0908,2026-02-13,Material de estudio,593.25,USD,GASTO,Educación,Sí,Billetera digital
TX049093,USR0309,2025-09-19,Compra de cosmética,507.54,USD,GASTO,Compras,Sí,Tarjeta de débito
TX004130,USR0562,2026-02-02,Compra en supermercado,36.6,USD,GASTO,Alimentación,No,Débito automático
TX030963,USR0230,2025-12-17,Cuota educativa,373.41,USD,GASTO,Educación,Sí,Tarjeta de débito
TX020765,USR0672,2025-08-21,Servicio de limpieza,1527.68,USD,GASTO,Vivienda,Sí,Billetera digital
TX055161,USR0763,2025-11-15,Pago extraordinario,500,USD,GASTO,Otros,No,Billetera digital
TX009360,USR0266,2026-04-16,Transporte público,180,USD,GASTO,Transporte,No,Transferencia bancaria
TX039319,USR0716,2026-03-21,Hobby,285.73,USD,GASTO,Ocio,No,Pago con QR
TX052461,USR0656,2026-04-26,Compra por internet,596.27,USD,GASTO,Compras,No,Tarjeta de crédito
TX026009,USR0941,2025-07-21,Compra de muebles,879.28,USD,GASTO,Vivienda,No,Tarjeta de crédito
TX074048,USR0834,2026-07-01,Transferencia de tercero,1204.81,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX072817,USR0763,2026-05-05,Acreditación de salario,6146.42,USD,INGRESO,Salario,Sí,Billetera digital
TX034839,USR0424,2026-07-10,Suscripción de música,46.16,USD,GASTO,Ocio,No,Débito automático
TX006714,USR0742,2025-08-07,Carga de tarjeta de transporte,40.03,USD,GASTO,Transporte,No,Tarjeta de crédito
